text,0,1,2,3,4
Nasira sana na pack na maayos Sayang naman Maganda sana,0,0,0,1,0
not worth it. totoo ung nasa ibang reviews sana di ko na lang tinuloy ang purchase na to sobrang hina ng hangin. damaged din ung sa takip ng lagayan ng water. parang old stock pa ang napabigay sa kin,1,0,0,0,0
"Ang ganda ng quality sa murang halaga, nagustuhan ng anak ko. Ang super bilis din ng shipping nya",0,0,0,0,1
"fast delivery kasi fast shipping din, kala ko sa June 1 pa pero May 23 palang andito na sya Grabe ang hesitations ko before buying pero pwede naman na kasi worth 8994 dahil sa voucher at may free pang smart watch na hindi na detect ng 10 pro, buti nalang may iba akong infinix na cp at yun gumana rin",0,0,0,1,0
"Sira yung dineliver na blender, nakakadisappoint, hindi ko na din naibalik",1,0,0,0,0
"dalawang green at dalawang black inorder ko bat tig iisa lang ang dumating? d porket bayad na dadayaain nyo. paano lalago ung negosyo nyo kung ganyan kayo sa mga buyer nyo dinadaya nyo! ayusin nyo naman, karma ang aabutin nyo pag patuloy tuloy nyo ginagawa itong pang dadaya sa mga buyer nyo!",0,1,0,0,0
Maganda sana kaso pipi na yung flowers nung dumating parang anytime maalis na sila dun sa pinaka stem.,0,0,1,0,0
"kung gaano siya kabilis dumating, ganun din siya kabilis malowbat. not worth it nilowbat ko muna bago siya icharge.",0,1,0,0,0
"Hindi masyadong secured yung pagkakabalot ng book with bubble wrap nung pagkaopen ko at I think ayun yung nagcause ng maraming minor dents hehe. Pero okay lang, I' m after the content naman.",0,0,0,1,0
"Akala ko my free phone holder, wla nman pla. Mblis sna kya lng kulang, ang nkalgay my free.",0,1,0,0,0
Natuwa aq ng dumating ang order q Ang bilis nila mag released. Kya lng pag open q ng balot nia medyo bukas n ung kahon nia at isa pa wla ung free nila n ksama ung phone holder paano q maiisureprise s aking anak ang tripod n bnili q saka maliit lng din pla ito. Sana poh ung phone holder n free makuha q,0,0,1,0,0
"Ssobrang nipis ng mga materials and talagang di tatagal sa tingin ko. Yung sintasan niya ampanget sobra. Tinusok lang sa mismong tela ng sapatos. Tig 100 lang naman kaya ano pa ba expect ko, goods na ri siya for 100 pesos na shoes yun lang.",0,0,1,0,0
"Salamat seller dumating ang aking order subrang ganda at makapal din sya, wala namang basag, hindi kona napicturan, salamat din kay kuya delivery, 5star",0,0,0,0,1
Ok sana kaso kulang ng isa ang nadeliver. Ngayon ko lang na check kaya unsure ako kung alin ang oorderin ko ulit. Wala yung pinakamaliit na size.,0,0,1,0,0
mali nanamn ang pinadala ung sumunod ganun din pakiayos namn po sana salamat,0,1,0,0,0
"No starts for me. Maganda sana kaso may Basag, hirap man mag Refund kc minsan napapagastos Lalo. Kaloka ayusin nyo naman packaging nyo, nakakahiya sa Negosyo nyo nag Bibigay kayo ng may basag.",1,0,0,0,0
Ok naman ung product un nga lang parang hindi safe di man lang naka box o naka bubble wrap.,0,0,1,0,0
"second time ko na umorder nito. mas light pink sya sa una ko nabili, maybe bcoz luma na yung isa. tama rin yung size na sinend. very affordable and malinis tingnan ung ganitong plain color lang.",0,0,0,0,1
"Maganda po sya at ang cute ng color nya lalo na pag nag iiba- iba, yung sa sound ok nman po, concern ko lng po Bakit po ganun hndi ko na po sya magamit ng matagal ang bilis nya po malowbat matagal na po yung 3/ 5 minutes po nagamit and then lowbt agad, sinusunod ko nman po intsruction sa pag charge.",0,0,0,1,0
"Not as V- necked as advertised. I ordered 3 colors, and di sila pare- pareho ng quality. Despite being advertised na can fit medium, I believe pangsmall lang to. Masyado ng banat kapag medium. Maganda yung white but yung 2 colors pa ay sobrang nipis. Warning din na kumukupas yung dark colors.",0,0,1,0,0
Maganda yung items cotton naman. Maganda pagkakabalot ng pero unsafe parin dahil walang extra balot yung medyas. Overall okay naman.,0,0,0,0,1
Sira lang po Ang takip yong Isa yong dalawa ok naman.,0,0,0,1,0
ano ba yan seller hindi tukma ang size na binigay 4 pa namn binili ko,0,1,0,0,0
Naku! Talaga nman may problema na ba mga mata ko? Ganto ba navy blue wat da pak. taz quality not good,1,0,0,0,0
Bakit blue. eh black order ko ok din Wala Naman Kung magagawa dito na Ummm,0,1,0,0,0
Okay na sana good packaging pero sablay yung item napabilis malowbat napakawalang kwenta products niyo.,0,1,0,0,0
Ang pangit ng pagkatahi pati yung bulsa nya natahi din mukhang rush ang pagkakagawa nya,0,1,0,0,0
update ko dito pag goods sana tumagal nabano kapatid ko haha,0,0,1,0,0
Ok sana ung sapatos may damage lng ung tahi sana pa check bago i shipout yan tau eh maka benta lang wala ng check check pa sa item. gL sa mga susunod na bibili,0,0,1,0,0
Diba dapat may sensor ito. Bakit wala. Oh baka di gumagana ang sensors.,0,1,0,0,0
Gumagana naman sya nakaka kuha ng magandang signal ayos na sana kaso po may crack sya sa likod ng solar panel nya buti Yung panel walang crack parang nadaganan ng mabigat oh nalaglag siguro,1,0,0,0,0
Panget ng quality. Well ang mura lang naman kasi kaya ganun tapos di pa same sa picture. anyway thanks,0,1,0,0,0
Sna naman pachek muna bago nio ideliver qng ok ung product pra di nmn po masaya g ung pera n binayad namin. seller.,0,0,1,0,0
sira pag dating sakin tas red ang kulay e black ang order ko,1,0,0,0,0
Hindi ko nakita yong shoes kasi sa pamangkin ko yon. Pagka koha niya sa parcel yong akin lang yong binigay niya tapos umuwi na sila sa kanila.,0,0,0,1,0
JUSKOOOOOO MANIPIS SIYA! TAPOS YUNG ORDER KO BLACK AND WHITE DUMATING WHITE AND YELLOW! KAILAN PA NAGING YELLOW YUNG BLACK? SA SUSUNOD AYUSIN NIYO NG MABUTI JUSKOOO,1,0,0,0,0
"Pakipalitan ng mic hindi magamit sira message aq ng message sa seller hindi ngrereplay? ano mangyayari dito sa mic, hindi niyu papalitan ibabalik ko nalanh lahat to. Kapag hindi niyu palitan yung mic Mgreplay kanaman pra wla akong kausap eh",1,0,0,0,0
"Ok nman nagana lahat kaso dali pla buhay nya, tas mamatay nden agad ilang oras lang pla xa may ilaw.",0,0,0,1,0
"mabilis dumating yung item, kinilig ako sa freebies salamat seller",0,0,0,0,1
lasog lasog ung package pero maayos naman ung item tska sobrang tagal dumating,0,0,1,0,0
"Thankful ako kase nakuha ko sa halagang 7k plus to free shipping na dahil sa 11. 11 sale Sana magtagal to, gagamitin daw to after 24 hours, so bukas pa namin malalaman yung performance neto. Medyo dissapointed lang sa handling nang item kase medyo madaming scratches, tas hindi maayos paghandle",0,0,1,0,0
"Ok naman sya white color and fully functional lahat ng functions. Akala ko lang may light sya habang nagplay since yon nakita ko sa ibang comments pero wala pala, talk to seller but di na sya nagresponse so okay na lang. Sana tumagal sya. Delivery was not as what the post says na 2 to 3 days btw.",0,0,0,1,0
Yung isang bottle may defect pero ays naman sya para sa price nya,0,0,0,1,0
"Nreciv ko na, ok nmn yung memory card, kaso pag transfer ko ng videos sa memory card nawala na, yung mga pictures nag interchange din so gawin ko sana back up kaso na delet ung mga files sayang ung videos ng baby ko nawala, thanks sa nag diliver,",0,1,0,0,0
Pangit maikli jogging pants Tas Yung crop top super nipis na may stain pa harap at likod ngmukhang basahan. Sa iba nlng kyo bumili.,0,1,0,0,0
Maganda sya. kaso mali ung dumating na color. pink order ko pero white ang dumating pero maganda din nmn ang white,0,0,0,1,0
Ok namn po yung pag dating kaso yung nag deliver na raider mali yung hiningi na pera 585 hiningi imbis 558 yun lang po,0,1,0,0,0
"unang salang ko sa phone gumana naman agad and nailipat ko na lahat ng files and pictures, not until bigla na lang hindi ma read yung sd card and need na ireformat pati yung phone storage, and ngayon hindi na siya gumagana na eject na siya sa phone at kapag triny ko ulit na ma read baka need ulit ireformat.",0,1,0,0,0
Nagustuhan ko sana kaso may damaged. Next time paki check Po Ng items. Kase mahirap mag return Ng items Dito sa probinsya,0,0,1,0,0
"Late reviews, maganda siya kaya nga lang sobrang laki pala nakakangawit sa kamay. tinry ko na natuwa ako kc mabilis matuyo buhok ko. sobrang init pag naka high volume. Thank you po seller. godbless at sa nagdeliver.",0,0,0,0,1
No fragile sticker on delivery. Naka tagilid nong pag ka deliver. Yumeyelo yung loob ng chiller at malakas kumain ng kuryente.,0,0,1,0,0
hindi maayos dito mag order masasayang lang pera nyo pants yung order ko hindi shorts nakakadisappoint sobra! tapus pag rerefund sayo pa shipping sa lbc haha patawa namang store to!,1,0,0,0,0
ok nmn sia kya lang seller ngloloko ung volume nya nung una akala ko sira walang sounds kht nka on na ung pla may diperensia ung volume nya. hassle lng mgreturn sna sa susunod i test nyo muna mga parcel nyo bago nyo iship mall pamandin kau,0,0,1,0,0
1 star lang kasi 7k kuno orig price tas pa promo mag oras pa e d naman balik sa orig price nang natapus na promo period/ time d matibay sira agad duda ako repaired item binigay. matigas e fold isang arm may crack ang platic bye2 pera ko,1,0,0,0,0
Ok un small bag n handy pero pwd din gamitin with strap. ok n din s halagang 60plus me pangrampa n ang bagets ko dis christmas. slamat shoppe. slamat seller at mabilis ang delivery. aGod bless.,0,0,0,0,1
sorry seller di ako satisfied sa item na pinadala nyo. hindi po sya gumagana. at yung isa. isang side lang din gumagana!,0,0,1,0,0
"Been ordering thru this shop a couple of times na, di ko na mabilang. Di paman naman ako na refund sa lacking ng isang order ko. Oh well yung technique is just buy in bulk kasi kapag iba2x ung order niyo malilito na sila minsan kulang pa ng 1- 2pcs. It' s a risk.",0,0,0,1,0
"Ayos naman quality. Kaso walang box, pero wala naman damage nung dumating.",0,0,0,1,0
Mahina yung fan. Walang hangin. Kahit itutok mo sa. Kandila. Di nya kayang patayin yung apoy.,0,1,0,0,0
Oks naman po kaso yung mismong packaging nung product hindi maayos kaya 4 stars lang,0,0,0,1,0
Akala ko hot and cold bakit nabasag na nilayan ng tubig sayang lang ang Pera ko Ang pangit,1,0,0,0,0
Akala ko isa lang pero dapawa pala. Sobrajg tagal dumating akala ko titira na sa shenzen Hhahaha hmagand apackaging okay lahat walamg damage sobrang tagal lang dumating to the point nakalimutan ko na siya.,0,1,0,0,0
"Sobrang liit ng mga sizing parang pangbata size pagkaliit xl parang small- medium lang, kasi imagine 3 order q 1 lang kumasya sa asawa q hapit na hapit pa, grabe be honest naman sa sizing nyo, taz cardigan na may hoodie ang order dumating wala hoodie tapos sobrang liit. Kakasad.",1,0,0,0,0
Ang ganda ng powerbank na to bilis mag charge pero di naman nakakargahan ng percentage yung cp ko awit,1,0,0,0,0
Expectation versus reality is real. Ang liit niya lng pala malaki lng sya ng konti sa coffee mug. Tapos yung mic sobrang hina kahit naka full volume na yung selpon ko. But anyways thank you seller.,0,1,0,0,0
thankyouuuu super gandaaaaa as in kaya order na din kayo ambilis dumatingggg thankyouuu seller,0,0,0,0,1
Okay naman kaso may dent medyo apektado yung hangin. Di kasing lakas nung sa friend ko na dito rin bumili. Nasakto- han lang siguro ako ng item na may dent.,0,0,0,1,0
"after ma full charge. after mo gamitin ng mga 2mins, ubos na agad. ndi man lang napa 1% un na charge nya. Scam un product.",1,0,0,0,0
maganda lng sa picture. pero nung ntanggap at nkita ko yung item nadismaya tlaga ako. sayang dko nlng ggamitin or ipamigay ko nalang,0,0,1,0,0
Maganda siya pero Hindi fit yung charger niya and natangal agad yung takip nung charger,0,0,1,0,0
Okie okie namam ung items kaso akala ko may free mic nakita ko kc s mga reviews eh comes with free mic tpos pagdating sakin walang mic heheeh,0,0,1,0,0
thankyou seller ang ganda at mura pa slamat kay kuya rider,0,0,0,0,1
Maganda sya at effective twing sale talaga malaki ang discount may nakalagay na free ponds kaso nung dumating wala naman yung free,0,0,0,1,0
"Well packed and ang cute ng item, gumgana nmn siya no dents and walang problema sa item.",0,0,0,0,1
Scam yung pagiging 24 inch kuno nya. Mas maliit pa sya sa 22 inches namin na TV na nasira. Mabilis naman shipping nya at maayos na nakarating sa bahay. Yun nga lang mali yung nilagay nila kasi maliit lang sya.,0,0,0,1,0
Uhm pagdating sa parcel sira na ung box bat mabuti hndi nasira ung product and i bought 2 and okay naman ung isa pero ang tigas ngalang ang ung isa is sira nawal rin ung suklaysuklay nya,0,0,1,0,0
"Ang tagal dumating ng product, balak ko na sana icancel kasi nagpick up failed. Pero ayos din naman ung mga damit, bakat nga lang ng konti ang bra.",0,0,0,1,0
pangit naman ng damit. hindi ko po nagustuhan may damage yung bnbgay pano pa ibbalik no return d nako uulit.,1,0,0,0,0
"konti nalang natira, nagleak pagkarating sakin ang mahal pa naman ng product niyo",1,0,0,0,0
im somewhat disappointed because hindi nman tama yung binigay na order ko tapos hindi man lang nag inform ang seller porket sale ganun na service nila pang ilang order ko na ito sa knila ngayon pako nadissapoint,0,1,0,0,0
Nag order po ako nang round neck pero v- neck yung dumating.,0,1,0,0,0
"Nakakadismaya subra poh, Ang tagal p dumating d namn gumana ung fan is nagagalaw nkalapat sa ibaba dios ko Anu bayan gumana ung fan pero nakabaliktad sa ibabaw sia un nga nbali Ang isang pan dahil sumabit sa sided case ng fan. Mapapamura ka mbis bumili ka ng mkatipid,",0,1,0,0,0
"For the price okay na din dahil sa murang halaga ko lng naman siya nabili, but i expect dahil maganda siya sa pictures pero goods na din at least may magagamit mi. Thanks pa din sa uulitin!",0,0,0,1,0
"Nakakadissapoint! Subrang bilis malowbat! 20, 000mah pa nalalaman sayang ng pera!",1,0,0,0,0
"magkaiba ang pic at ang actual item. di maganda pagkakatahi. maganda yung kulay, ok din naman ang tela ket medyo manipis. sana lang wag advertuse ng item kung di naman ganyan yung itsura ng actual item.",0,1,0,0,0
Napakaganda tala ng quality tapos na exceed niya pa expectations ko. Napakabilis pang na edeliver. Till our next transaction:,0,0,0,0,1
Okay naman kaso walang lightbulb na kasama. Wala din yung charger nya sayang mahal pa naman pero ok lang 3 stars pa din kay seller,0,0,1,0,0
Wrong size binigay sa akin na tatlo. order ko XL bbigay large.,0,1,0,0,0
Nice naman kaso hindi siya kasing lakas ng inaasahan ko,0,0,0,1,0
"Tanong lang po, bakit d po na scroll down ang Netflix? Paturo nmn po ano gawin para ma scroll down po. May app po ba? Please help po. Thanks",0,0,0,1,0
Maganda Naman Speaker Kala Ko Nga Lang Malaki Yun Pala Maliit Pero Oks Lang Ganda Naman Kase,0,0,0,1,0
"Yung isa maling design yung binigay, kase yung inorder ko yung killua na print and limang hunter x hunter na character na print. Nagkamali sila sa pangalawa yung hisoka na print yung nandito. Ps. The photo' s and vid is not related. Skskskks sksksksks sksksksk skskskfks sksksks sksksksnsins",0,1,0,0,0
Ok to lalo na sa panahon ngaun Bilis dmting Wla nga lng freebies Ty po seller sa uulitin,0,0,0,0,1
maganda sana. kaya lng yung blue coating ng lip nung mug msyadong manipis. silat na silat yung metal,0,1,0,0,0
Compty at malambot ang tela yun nga lang medyo manipis at maliit ang size. Tama nga yung mga nag comments dito na wala namang pinagkaiba yung 3xl sa 4xl parehong pang large lang to sa actual. Pero ok na din sa price nya at nakuha ko lng naman to ng 75 each. I gave it 4 stars.,0,0,0,1,0
It' s my third time ordering here at ngayon lang ako nadis apoint. Antagal iship bat naman po magkakaiba ng haba. Yung black na order ko nagmuka na syang pajama hays,0,0,0,0,1
Okay na okay sya wrong color nga lang order ko black. dumating red. Pero oks namn no damage,0,0,0,1,0
Tabinge yung butas ng isa. Ok naman sa picute kaso sa personal may mga part na hindi ganon kapulido ang gawa. Pwede narin. Mas maganda parin yung sa picture,0,0,1,0,0
Ibang size po deneliver. Sayang tuloy hindi magkasya. and manipis ang tela,1,0,0,0,0
Akala ko makapal ung set na kutsilyo Manipis lang pala,0,0,1,0,0
sobrang ganda po tapos mahaba din tas sobrang bilis magcharge nung phone ko,0,0,0,1,0
"Kulang ng isang items, ibang kulay ang ipinadala instead na royal blue na jacket black ang ibinigay at ang isa rin maling kulay instead na black color green. Small business ko pa naman nyan pero sige lang Ang Panginoon nalang ang bahala",0,0,1,0,0
"Suki talaga ako ng oppo since nung bago lang sila ang ganda kasi matibay pa nabili ko dito sa shop nila reno 5 A92 A94 A94 A94 A95 A16 A96, naka tatlong A94 ako dito sobrang solid kasi and trusted pinaka 1st na naging phone ko sa oppo is F3plus nung 2017 simula nun oppo lang talaga ako and iOS",0,0,0,0,1
Pag patubo pa lng ang pimps legit syang nakakatuyo pero pag yung parang acne marks na i dont think nakakalighten tlga sya,0,0,0,1,0
Hindi ko in- expect na sobrang liit lang pala. I was expecting na malaki yung sabon pero ayos lang sana effective. Lol.,0,0,1,0,0
Nag order ako ng 4pcs dumating 3pcs. Guys wag kayu mag order dito scammer. Gina chat hindi mag reply,1,0,0,0,0
Okay nagustuhan naman sana ni hubby. Kapag maganda quality nito will buy again salamat seller mabilis dumating. Bat dami arte katamad na magreview,0,0,0,0,1
Kapangit ng bag tapos napa ka ikli pa ng strap nya okay lng sna kng manipis lng at mahaba ang strap piro ang strap parang pambata,0,0,1,0,0
Diko sure kong speaker ba nabili ko sobrang hina ng sounds di mo ma maririnig kong di mo ilagay sa tenga mo,1,0,0,0,0
Medyo okay nman siya kasi mluwang sakin heheh pero sakto kulay order k,0,0,1,0,0
Good items. Pero sana nirandom nyo nalang yung color di nyo naman sinunod. Mygad im not into pink pink. But still good naman thankyou padin.,0,0,0,1,0
Wag kayo bibili dito. Apaka b0b0 ni seller. Yung bit drills di kasya sa mismong driller. Ayaw niyang paltan. basura amp,1,0,0,0,0
"mali pa color na binigay sakin, ANG TAGAL PA DUMATING YUNG SHOPEE KO ILANG ARAW BAGO I DELIVER!",1,0,0,0,0
Disappointed again pinapalitan Nila Ang size large gagawin nilang XL,1,0,0,0,0
"Thank you very much po seller, dahil po dito di na ako papagalitan ni mama kung bakit daw ako puro bili ng album eh hindi ko naman daw na papatugtog hahahahaahha. Medyo kinabahan lang ako dahil wala po siyang bubble wrap pero mabuti na lang po di naman po nasira at gumagana naman po.",0,0,0,0,1
Gandang ganda pa naman ako sa mga reviews tapos ganto ma rerecieve ko. First time kong maka recieve ng kulang ang item. Tapos yung seller di nagrereply. Tss. 4 binili ko tapos 1 box dalawa ulo asan katawan sis? KALOKAAA! Nahiya ako sa ka work ko na nagpa order lang sakin!,1,0,0,0,0
Pangit na deliver pangit pag kakabalot Gusot gusot GINAWANG PARANG BASURA Malabo at guhit guhit agad ang screen Wala pang 24hrs nagagamit,1,0,0,0,0
Mabilis maputol. Not recommended. Ilang araw lang putol na.,0,1,0,0,0
Im so disappointed talaga subra ung product Nila Walang safety packaging sira ung mike ung speaker may wierd sounds actually ni return ko syà Kaya lang ang daming process d na talaga mag oOrder Sayang ung 385 ko,1,0,0,0,0
Super liit lang pala niya as in HAHAHAHA 4stars muna kasi diko pa na try,0,0,0,1,0
Di na ako bibili sa inyo ulit pangit ng pagka kuha ng nag deliver saakin. Pinicturan ako tabingi mukha ko nag sasalita pa ako wala man lang smile muna bago picture.,0,1,0,0,0
Maganda siya kaso sobrang nipis lang at lukot- lukot siya kaya nilagyan ko yung loob ng papel para mag straight unlike don sa inorder ko nong una sa ibang shop sobrang kapal niya at ganda saka maganda din yung packaging niya at hindi lukot- lukot. Mura kasi kaya ganyan. Pero over all maganda.,0,0,1,0,0
Took too long to deliver. Tapos sira pa yung takip.,1,0,0,0,0
yehey got my new toy Pwde ko na gawin yung souvenir ng baby ko for her binyag. Thank you seller sa Uulitin po yung mas malaki naman dito heheh.,0,0,0,0,1
Natanggal Yung bubble wrap Basag tono pero ok naman,0,0,0,1,0
Fast delivery the thing is natigil sya sa pagch- charge kaya hindi mafull. Sa ibang shop ko na lang binili ang kapatid ko. Definitly waste of money,0,1,0,0,0
Super ganda Niya natuwa baby girl ko pwedeng pwede SA mga nag online class. ang ganda pa NG ilaw NG mouse. worth it Naman SA price medyo matagal pang dumating dahil overseas,0,0,0,0,1
"dame- dame oh, bahahhaha kaso lahat ng size 42 di kasya sa mga gagamit, naaawa tuloy me sa kanila bet na bet paman daw san nila",0,0,0,1,0
"Maliit lang siya pero malakas ang sound. Maganda din ung quality ng tunog, aesthetic din design nya kaso di maayos ang pagkakabuo sa cover ng speaker, nkalabas sa frame pangit tignan parang sira",0,1,0,0,0
Solid sound palagi kami ni misis Tapos red light pag gabi,0,0,0,0,1
Nice and reasonable quality. Kulang lang yung order ko hope hindi na mangyari ulit,0,0,1,0,0
Laging lowbat kahit mag damag namang nakacharge tss,0,1,0,0,0
"Sulit naman sya para sa presyo nya. Huwag lang kayo mag expect ng mataas, masasaktan lang kayo hahaha! Salamat sa nagdeliver nito! Goods na goods!",0,0,0,0,1
PHOTO ARE NOT RELATED! akala ko malaki nayung size 28 medyo bitin papo pala,0,0,1,0,0
Got the items already. Ok yung tahi at tela. No damage. Kasya gang big size. Tama din yung kulay na pinadala. Salamat po.,0,0,0,0,1
"Kahapon dumating order ko na 256g na sd card, ngaun sira na agad, hnd binabasa ng cp ko, sd card nyo hmmmnnpp! Sayang pera.",1,0,0,0,0
All working. May ilaw din lahat. I super like it kesa ung unang inorder ko.,0,0,0,1,0
Maganda sya. Nagustuhan ng asawa ko. Tagal lang bago na ship out pero worth it naman ang pag hihintay! Thanks,0,0,0,1,0
Ang order ko blue pero yellow dumating pero okayyy lng malakas namn siya ang tunog,0,0,0,1,0
Photo and video not related but I hope na Ang kwalidad ng mga produkto nyo ay pare parehas kase it' s not fair,0,0,0,0,1
Elegant yung design n' ya. Lakas makasosyal may part lang n' yan na medyo numipis o parang mabubutas na sana napansin ni seller para naman wala as in damage ang masesend sa buyer.,0,1,0,0,0
"Trusted seller! Hindi hassle ship out agad agad! Very legit ang brand makakasigurafo ka na ang brand ay excellent quality! Bibili at bibili ako ulit, bantay bantay lang sa sale wag aaalisin sa cart para updates sa promos! i",0,0,0,1,0
"I ordered black pero blue pinadala. Yupi yupi din yung box, yung mic naka bubble wrap pero buti walang damage yung speaker maganda din quality nya nakakatuwa. Pero mas maganda sana kung tama yung color na pinadala",0,0,1,0,0
Maganda na sana yung tela kasi malambot kaso iba yung kulay niya sa pic. Itim lang ang tumama. Tapos Yung gray may butas sa kili- kili. Binigyan pako ng Trabaho para magsulsi.,0,0,0,1,0
"Okay na sana kaso ang pinadala walang tatak na botak, di pa nagrereply seller kahit online naman",1,0,0,0,0
Not sure kung expired kasi putol yung sticker sa likod and dun nakalagay yung totoong expiration date base sa mga pinaglumaan kong ganito. Tampered yung expiration date. And makikita mo naman sa color nya medyo yellowish na. Pero sa presyo na 99. Ikaw na bahala mag decide kung bibili ka. Take risk.,0,0,0,1,0
Ang tagal po ng dating. Working nmn. Hope tumagal yung item.,0,0,1,0,0
"Maganda ang relo. Edit: after 20 days may problema, matulis yong metal strap kaya nagasgas yong relo, kaya pinalitan ko yong strap, tingnan sa huling larawan yong may arrow. Hindi rin siya pure stainless, coated lang kaya makikita mo yong kulay bronze sa ilalim ng may scratch. Sayang.",0,0,1,0,0
Ang ganda! nn ang ganda sana kaso may sira lang sa may kili kili part pero 5 stars paden kaya naman ipatahi. Thakyou! nnn,0,0,0,0,1
All are working. MabiLis din dumating inorder namin ng Jan 1. Maraming saLamat Shopee and seLLer. SaLamat din kay Kuya Rider.,0,0,0,0,1
"Akala ko fit siya sa Small to Medium? Bakit sobrang liit? parang pambata yung dumating. Sayang lang, bilis pa naman dumating.",0,0,1,0,0
Super slaamt po maayos at kumpleto. Super slaamt po maayos at kumpleto. Super slaamt po maayos at kumpleto.,0,0,0,0,1
excited pa nman ako gamitin. tas sira naman. ayaw gumana. kahit mura sayang pa din ung binayad ko,1,0,0,0,0
nakakaloka dzai di siya mukhang oversized tshirt. nakakadisappoint lang dahil pangatlong order ko na to ng tshirt tas ngayon maliit na siya sakin unlike nung una kong order malaki talaga. kaloka,0,0,1,0,0
Sobrangggg liittt ngg sizinggg nilaaa kung di lng hassle magpa uli at magpa palit ipapapalit ko kasi ang liit sasakit ang paa ko nito ehh huhuhu,0,0,0,1,0
I' m so disappointed. Hindi na follow yung color na inorder ko at may damage pa yung isang bottle.,0,1,0,0,0
"Panget mamili dito, kulang kulang mag bigay! Poor services",1,0,0,0,0
"NARECEIVED KO YUNG PARCEL KO NG MAGANDA AND NO DAMAGE, KUNG ANO YUNG INORDER KO, YUN RIN ANG DUMATING. LOOKING FORWARD SA PAG ORDER SA SHOP NATO NEXT TIME. THANK YOU SELLER",0,0,0,0,1
All items are working. Fit talaga sa HP laptop yung keyboard chenes niya. Meron na din kasama palang bluetooth adaptor yung wireless mouse.,0,0,0,0,1
Amazing nakita ko agad within mga 5- 8 hrs yong smoke niya pero as so far malamig naman agad talaga buga niya solid pang solo mo lang pag nag aaral at sa office,0,0,0,0,1
Hindi sya nkaka dry Ng lips. Smooth Lang sya Texture nya goog na good. Bagay SA akin Yung 5 8 at 7. Legit,0,0,0,0,1
"Maganda Ang TILA gusto ko, chka Akala ko dikasya pagsukat ko okay nmn pla Ang cute nya slamat po",0,0,0,0,1
"Maganda yung items, maganda yung ilaw nya malakas din. Kaso lang may crack or damaged sa 2 items. Sana chineck muna ng seller yung items.",0,0,1,0,0
medyo matigas pero okay na rin naman for its price.,0,0,0,1,0
"Kaagad naman syang nadeliver, napansin ko lang, mejo marumi ung item, not sure kung dahil sa packaging yun, pero overall, ok naman sya.",0,0,0,0,1
Di gumagana. Parang pang display lang sa phone na may connected na earphones.,1,0,0,0,0
"Maayos at maganda ang pagkaka pack may bubblewrap ang cute nia mukang magugustuhan ng anak kong babae, pedeng pang gift, walang damage thank u seller and rider",0,0,0,0,1
Wrong item Yung Una order ko gray Tama Naman Nung nag order ako Ng black clearly Hindi slacks tong pinadala sakin pantulog pinadala,1,0,0,0,0
Ok lng di ganon kalakas medyo madaling malobat pero adjustable yun lng ngustuhan ko,0,0,1,0,0
Okay naman yung sound kaya lang Madali lang sya malobat mga 2hours lang. Pagcharging walang indicator kung full na ba or hindi pa. Sabagay mura lang naman sya kaso nasayang pa rin pera.,0,0,1,0,0
"I have this shade NO2, but I don’ t think na water proof sya dahil nung nabasa ko sya ng water, nawala agad sya. but I like this shade, must try!",0,0,0,1,0
Supet tgal ng delivery nakaka disappointed kz nakaalis na yung gagamit halos 1 week,1,0,0,0,0
hindi man gumana kahit nanood pa ako sa YouTube wala pa rin,0,0,1,0,0
Ok sa tela worth it nmn sa price kaso iba yung kulay n binigay. Pero two thumbs up parin.,0,0,0,0,1
Purket mura Lang un bili bbgyan niu ng cra Sayang Lang din un Pera sa inyo,1,0,0,0,0
Sira yung item na narecieve ko at hindi marung mag response yung seller Walang action sila sa issue Nakaka disapoint for the first ako na scam nang ganito,1,0,0,0,0
ang prettyyy 1 week bago dumating kasi may pre- order pa pero ang worth it nya ang gaganda ng colors tas yung white okay naman maganda sya tas yung purple is my favorite kaso parang masisira kagad pero wag naman sana tas yung pink ang pretty din nya kasi ang perfect ng pag kakabow nya basta ang ganda lahat. oorder ulit ako sa susunod thank youuu seller,0,0,0,0,1
D gumagana ang diniliver. Wala din kwenta ang seller at d marunong magreply sa chat.,1,0,0,0,0
Packaged well but may dent kahit may sleeve naman syang kasama,1,0,0,0,0
If I were you huwag na kayo umorder dito sa shop na to. Hindi gumagana keyboard at sira sira yung stand. Huwag na kayo magtiwala sa makikita niyo. Unresponsive din ng seller I even text them sa binigay na number if hindi sila nagrerespond sa chat dito sa shopee. HUWAG NA KAYO MAGTIWALA SAYANG PERA,1,0,0,0,0
pink inorder ko pero blue dumating buti di ako maselan kaya okay na to sakin makaka iwas na ako bumili lagi ng milktea,0,0,0,1,0
Actually small na nga ang binili ko kahit large or medium talaga ang size para sa akin pero parang pang XL naman tong binigay nyo. Hindi sya magandang pang porma kaya magdalawang isip na kayo,0,0,1,0,0
Black inorder ko pero maroon pinadala. Sana di na kayo naglagay ng choices for orders kung di naman masusunod yung orders.,1,0,0,0,0
"pics and vid aren' t related pero nice yung order, di naman talaga sya mabilis matanggal e unless intentional yung pagbura mo lmaoo. 2 weeks ko nareceive medj matagal pero okay na naman so salamat",0,0,0,1,0
