text,label
RT [MENTION] : Daniel Padilla interviews Mar Roxas . ? ? Ang mga tanong ng kabataan para sa bayan . [LINK],0
[MENTION] binay nag messange sa akin yung .,0
"Open Letter to Mar Roxas ‘GIVE IT UP , MAR , IF YOU CHEAT YOU’LL DESTROY THIS COUNTRY’ By Manny Piñol Dear Mar, . [LINK]",1
SAVE THE PHILIPPINES : NO TO BINAY ! [LINK],0
Kahit sinong presidente pwede na sakin . Wag lang si Mar Roxas !,0
Grabe ka binay . Bakit naging bise ?,1
"Puro "" libre "" na lang ang sinabi ni Binay",0
Binay investing in human capital to break poverty . [HASHTAG],0
I admire you Mam Leni but I'm tired of Yellow control . I'm going w/ Sir Allan:) Other DU30… [LINK],0
"All for show : Binay sees poor as ' salaula, ' ex-friend claims - Politiko [LINK]",0
Mission accomplished mga kasama . We stopped Binay and Bobong dead in their tracks . [HASHTAG],1
VP Binay : .so that overseas employment becomes a matter of choice and not necessity . | via [MENTION],0
"[MENTION] [MENTION] we can talk all day if ur for BINAY OR BONG , wala eh . Wag na tayo maglokohan , if bias sa isang panig .",0
Hala ni maam ka tsura ko kuno si Nancy binay ??? ?,0
Say Duterte 10 times *DUTERTE ! (10x) Say Poe 5 times *POE ! (5x) *MAR ! (3x) BINAY ! (3x) Sino iboboto mo ? #SiMiriamAngSagot ! [HASHTAG],0
Binay umiiwas sa isyu ng katiwalian – Duterte Magiging miserable ang bansa kung si Bise Presidente Jejomar Binay . [LINK],0
I'm pretty sure anyone who voted for binay was bribed Like why would you,1
Duterte para sa pagbabago ????????? ? [HASHTAG],0
Sana for one day man lng mwla s tv ung commercial ni mar at ni binay,1
Again . Mar Roxas . Jojo Binay . . [HASHTAG] [LINK],0
Anu kaya ginagawa ngayon ni Roxas at Binay ?,0
Grace Poe talks as if she can easily solve the problems here in our Country if she wins . She can't even fix her own citizenship issue . [HASHTAG],1
No need for Binay to prepare for Cebu debate–UNA [LINK] [LINK],0
Grabe ung tiwala ko kay VP Binay dahil sa pnapakita nyang tatag sa anumang paninira sknya [HASHTAG],0
Arestuhin na si binay. . diba resigned na sya as vp. . wala na sya immunity ngaun so pwede n sya arestuhin! ! [LINK],1
[MENTION] papansin kau si binay,0
sagot sa kahirapan [HASHTAG] VP Binay,0
Pinaka the best si MAR ROXAS naging magician siya dahil naglaho ang yolanda funds na parang bula . Siguro binili . [LINK],1
Binay : Aquino years can be described as a period of lost opportunity . [MENTION] [HASHTAG],0
Binay camp cries foul over ‘negative’ TV ads [LINK],0
[MENTION] wala naman ako medyo prob sa vp wag lang si trillanes at chiz . Pero yung nauna pa si poe at binay??? ? Hay,1
Kairita talaga yung commercial ni Mar Roxas e kala mo naman talaga matuwid yung tinatahak na daan leche .,1
2 of the country's top 3 corrupt families - Marcos at Estrada . Binay na lang trifecta na . Bolahan na ba ? Tsk ! [LINK],1
"Mar Roxas ? Wow , NO . Lol . Pag isipan niyo mabuti kung sino iboboto niyo . Wag kayo puro kaugukan please . Sns",1
Uso mag move on [MENTION] [HASHTAG] [HASHTAG] [LINK],0
"ako : uy , ang gwapo mo naman . kmuka mo si JB . siya : eh ? justin beiber ba ? ako : hindi . jejomar binay ! ./ .",1
aanhin natin ang mabagal na presidente kung andiyan naman si VP Binay [HASHTAG],0
. Nognog . Pandak . Laki sa Hirap . CORRUPT . Yan si Binay .,1
UNA confirms Binay’s senatorial slate [LINK] | via INQUIRER,0
RT [MENTION] : LP presidential candidate Mar Roxas defends admin programs | [LINK],0
BREAKING : [MENTION] calls on Sen . Grace Poe to meet w/ him for unity against looming dictatorship [HASHTAG] [LINK],1
"[MENTION] Tomorrow's debate will be Binay's political graveyard . Duterte , Poe & Mar would be delighted to witness his final resting place .",0
I am not for [MENTION] however this [HASHTAG] hashtag which is promoted by the Roxas camp is pretty much shows how Disente they are :),1
""" Black propaganda "" . . . Nako Binay kasalanan mo to !",1
Traffic dahil kay binay . Di mainam ? ?,0
"Di ko talaga ma gets si Grace Poe , dinamay nanaman di FPJ ng walang sense . ? ? [HASHTAG] [HASHTAG]",1
"Binay visited the wake of former former mayor Louis Thomas Gonzaga of Danao town , Bohol at Rolling Hills Funeral Homes in Mandaue City , Cebu",0
[HASHTAG] CA dismisses Junjun Binay’s petition against Ombudsman suspension order [2-11-2015] [NY-A1650],0
VP Binay praises Puno work in UNA : He’s really good [LINK] | via INQUIRER,0
VP Jejomar Binay at mga kasama sa UNA nanguna sa pag-alala sa Bagyong Yolanda sa Tacloban kahapon . [HASHTAG] [LINK],0
Mar Roxas ? ? puro bot2 ??? ? Du30 ta kay tinud.anay ? ?,0
Shoutout to Binay & Duterte for making it possible for me to run for office even after I sometimes steal ketchup packets from restaurants .,0
"Tbh , I felt pity for VP Binay .",0
Wag kami Mar Roxas . ? ?,1
Sa oras na lumabas na naman yung commercial ni MAR ROXAS na nangangampanya ! Jusko nakakairita na . ? ?,1
"If Mar Roxas wins "" May God help the Philippines. "" [HASHTAG] [HASHTAG]",1
Kaloka yung commercial ni binay ????? ?,1
Ang daming pera ni grace poe . Dami political ad . Dami airtime [HASHTAG],1
Si Binay sinungaling,1
"[MENTION] : Daniel Padilla poses questions to Mar Roxas [LINK] [MENTION] , di nako idol si Daniel , pero thank you .",0
"Duterte : I dont care if I lose the presidency . Mar Roxas : Grace , USAP TAYO . See the difference ? [HASHTAG] Sayang Poe ?",0
RT [MENTION] : FREE F0LL0WERS [LINK] [HASHTAG] Only Binay [HASHTAG] BATB,0
Ilang araw na lang di ko na makikita pagmumukha ni Mar Roxas sa tv . Sa wakas di na masisira araw ko sa kadramahan nya HAHAHAHAHAHA,1
cmon people mar ate lugaw from a cup so much scandal binay's distributing brown envelopes - crickets what was it. . valentine greetings ?,0
"Di ko kinaya yung tono ng "" Yes of course ni Binay! "" Hahaha [HASHTAG]",0
"VP Binay's UNA party kicks off their [HASHTAG] campaign in Welfareville , Mandaluyong . Follow [MENTION] for updates ! [LINK]",0
"Duterte : "" Binay , he talk about criminality , he can talk about drugs , but certainly , he can't talk about corruption "" - PCCP , Sofitel",0
"[MENTION] Ge ! Siraan nyo , di papa apekto si VP Binay . [HASHTAG]",0
LOOK : Abi Binay wears ' nognog ' statement shirt [LINK] [LINK],0
yunh goodvibes ka sa otwol pero nung commercial na na badvibes na dahil kay nognog . makasawa man ang commercial ni binay [HASHTAG],1
Puro nalang Sandro Baste at pag pintas kay BINAY . Kawawa naman sI VP BINAY,1
"[MENTION] Isa pa itong si Binay sa semento yata kumuha ng kakapalan ng mukha , Wala ding kahihiyan .",1
"May pera po ang [HASHTAG] po natin ng capital Let's J/V with "" moneyed "" China [HASHTAG] [LINK] [LINK]",1
I don't know how Mar is enduring the pain of the past . After being lambasted by Binay then now ? MADALA KA NAMAN MR . OLATS !,1
Magsanib pwersa daw si poe at mar . Sama nyo na si binay sainyo tas duterte/miriam . Ewan ko nalang kung manalo kpa mar hashaha,1
[MENTION] [MENTION] KWENTO NYO KAY BINAY HAHAHAHAHHAHA,0
Engot lng di boboto kay du30 at marcos,1
"Just as how Binay can't prove he's not guilty , Poe can't prove she's a natural born Filipino [HASHTAG]",0
Naghihilod ba si binay ? [HASHTAG],1
MAR ROXAS FOR THE WIN!!!! ! Pero second place lang ha ?,0
Mar Roxas at Leni Robredo po tayo . [MENTION],0
"LP bet Mar Roxas at the airport , on the way to voting precinct in Roxas City in Capiz | [MENTION] [LINK]",0
Tang ina mo GRACE POE HAHAHAH SINAYANG MO LANG PERA MO!! ! NAG VICE PRESIDENT KA NALANG WALA KA PA SANANG PROBLEMA,1
Ang mga kababayan natin sa Chicago ay para sa pagpapatuloy ng Daang Matuwid kasama sina Mar Roxas at Leni Robredo . [LINK],0
"RT [MENTION] : Oh trust me , the reason Mar Roxas is trending is NEGATIVE . And him getting Daniel Padilla as endorser is NOT helping ht…",0
"Sen . Binay delivering keynote address of father , VP Binay , who is currently in Central Luzon [MENTION] [LINK]",0
"Veto ni PNoy vs SSS pension hike , zero vote umano ang katumbas para kay Mar Roxas | via [MENTION] [HASHTAG]",0
Komedyante pala tong si Binay . [HASHTAG] @ Salarda Residence [LINK],1
RT [MENTION] : Even Binay can say this . [LINK],0
Don't vote for Mar Roxas . Vote for Miriam Defensor Santiago,0
Sayang Tig 1 billion na gastos nila VP Binay at Sec . Roxas Hahaha,0
And pwede ba . Baguhan lang siya sa national scene ? It hurts me to say this . But so is MAYOR du30 . Ganun din si Binay nun . Purket senatorBBM,1
"SIge , ayaw nyo kay Mar ? Sayang naman kung abstain . Mas lalong sayang at huhusgahan ko kayo kung si Binay o si Grace o si Digong ang bet niyo",0
"NO TO MAR ROXAS . Marami na masyado ang EPAL . Puro salita , pakitang tao lang sa gawa . ??????#MDSforPRESIDENT [HASHTAG]",1
6 . HakotAwards DARREN 7 . TwoDaysTo MAJAsty 8 . Alma Moreno 9 . VP Binay 10 . Finding Dory 2015/11/11 09:56 PHT [HASHTAG] [LINK],0
Mirriam at the bottom ? That's very unacceptable while seeing Roxas and Binay over her ? ? [HASHTAG],1
Poe stresses education . [HASHTAG] [HASHTAG],0
[MENTION] [MENTION] [MENTION] lalo na pag nanalo c mar roxas pucha never wanted to hear abs ahaha [HASHTAG],1
ATE NI PNOY : DI NAMIN SUSUPORTAHAN ANG KANDIDATURA NI VP BINAY [MENTION] [MENTION] [LINK],0
"RT [MENTION] : VP Binay asks residents in Guimba , Nueva Ecija what help they need after the onslaught of Lando [MENTION] [LINK]",0
Mar Roxas is still a threat .,0
[MENTION] [MENTION] [MENTION] [MENTION] sino pa dapat iboto natin ? Pls lang wag si Binay ha ? Chos ! [HASHTAG],0
"[MENTION] [MENTION] [MENTION] like Binay , ayaw eh . ????? ?",0
Liberal Party Denies Having Hands in Paid Ads Against VP Binay : The Liberal Party denied allegations by the Un . [LINK],0
Retweeted ABS-CBN News (@ABSCBNNews) : .@SayChiz on accusations Poe-Escudero camp is behind negative campaign vs . [LINK],0
"Kahit anong paninira nila , sorry po . Hindi magnanakaw si Mar Roxas . [HASHTAG] [LINK]",0
For me (No bias ) kumpara sa ibang presidente marami nang nagawa si binay kahit ganon siya ka kurakot ! [HASHTAG],0
Grace Poe i find your opening statement good but not great . [HASHTAG],0
"Justin Bieber to Mar Roxas : "" DON'T KNOW IF YOU'RE HAPPY OR COMPLAINING "" . Aguy ????? ?",0
Pag nanalo si Mar Roxas yayaman lalo ang mayayaman at lalong maghihirap ang mahihirap .,1
Kahit anong gawin ko bakit di ko ma appreciate si mar roxas .,1
Wag naman sana at the last point si roxas ang mananalo at obvious na talagang may dayaang nagaganap ! [HASHTAG],1
"' Duterte , Miriam , Poe , Roxas , Binay ' No matter who wins they will not fix your life , only Jesus can.? ? ©",0
Binay TRAPO Corrupt But we can't say he did nothing to serve . [HASHTAG],1
My president MAR ROXAS and my vice president LENI ROBREDO ay HINDI AATRAS SA LABAN!!! ! [HASHTAG],0
"Soundbites . For Binay - May ginagawa , ramdam yung tulong For Mar - Pinakamatino , di magnanakaw For Duterte - Disiplinado lahat [HASHTAG]",0
"if not Duterte , i will maybe go for Binay",0
Bakit si Dr . MDS ang last sa presidential candidacy ? Dinaig pa sya ni Binay ? Nakakatakot naman ata . MDS was better than Binay and Roxas .,0
"Wala akong pake kay binay , tanginang nognog yan . Baluga bwisit loljk",1
"RT [MENTION] : CNN says VP Binay : Public fed up with incompetent , insensitive leadership [LINK] "" target= "" _blank "" [LINK] Public says : No . [LINK]",1
[HASHTAG] Hindi mang-iiwan si Binay!Promise,0
CA junks Junjun Binay's petition vs 2nd suspension order [LINK] | via Rappler,0
binay : kaya pala ang traffic sa nuebe e !,1
Selfie with VP Binay . @ SM Mall of Asia [LINK],0
"Kung makapagsalita si Binay sa administrasyong Aquino , parang hindi sya bise presidente ng Pilipinas . Hay nakuu ! [HASHTAG] [HASHTAG]",1
Vice President Jejomar Binay is currently visiting his home Province of Isabela . Welcome VP Binay !,0
"Bwiset naman yang [HASHTAG] scam takot na tuloy ako mag abroad . Grace Poe , solusyunan mo naman !",1
Binay corrupt,1
[MENTION] bully Hahantingin ka ni Mar Roxas,0
Perseverance level : Binay [LINK],0
Magkano ba binayad ni MAR ROXAS sainyo ? Hayyyss tikas niyo ei. .,1
""" Nognog din ang ating iboto "" di exact yan pero bat ganun yung commercial ni binay ? ? ?",1
Alan Cayetano not buying Binay’s defense [LINK] [LINK],0
CAN'T ACCEPT THE FACT THAT ROXAS AND BINAY HAVE HIGHER POINTS THAN MIRIAM DEFENSOR-SANTIAGO!! !,0
Binay condemns killing of fraternity brother in Batangas [LINK] | [MENTION] [HASHTAG] [LINK],0
Lakas naman maka p*tangina ng commercial ni binay lol [HASHTAG],1
"WALA AKONG PAKE KUNG MAHIRAP KA NOON , BINAY . WALA .",1
"Hahaha I'm liking Poe now more than ever ! Burn Mar Roxas , Burn ! ????? ? [LINK]",1
Last 20 Minutes For The Presidential Town Hall Debate . . And I Guess Gagawin Nila Lahat Para sa Debate [HASHTAG] [LINK],0
Sumilao farmers campaign for LP bets Mar Roxas and Leni Robredo | [MENTION] [LINK],0
[MENTION] HBD BINAY still feelin good bitch thank u Pres . Tolentino,0
I just thank the social media . Mar Roxas won't win,1
[MENTION] [MENTION] ano ba kasi ginawa Sa inyo ni binay ? Hahahahaha,0
KUNG AKO SA MGA TAO DI KO BOBOTO SI BINAY . NAGPRO-PROMOTE TO NG INSECURITIES EH . BASTOS ! [HASHTAG],1
That ad that says Binay accomplished a lot of shit (maraming nagawa) is total bullshit .,1
Hindi ako maka Binay pero may point yung add nya . Sino lang ba ang may nagawa ? [HASHTAG] ?,0
"[MENTION] sa lahat ng supporter ni Duterte na anti-Binay , napaka ironic niyo po",0
"Mayor Duterte was right Mar "" desperado "" Roxas is a weak leader # Ayawsadilaw",1
"quotang quota na sa pity to appeal si Binay using the term "" Nognog "" to describe himself",1
"Worst case scenario for #Duterte : if [HASHTAG] voters slack off , he might lose it . [HASHTAG] [HASHTAG] [HASHTAG] [HASHTAG] [LINK]",0
[MENTION] [MENTION] Mar Roxas,0
Ang sweet naman ni Poe . Di makabasag pinggan . ? ? [HASHTAG],0
Buti pa nga si Binay kahit nangungurakot maraming nagawa . Pero yung ibang kawani ng gobyerno kurakot lang ng kurakot ! ? ?,1
Mar Roxas obviously looks so desperate in all his tv ads . ????? ?,1
Ph Candidates as RPG alignments : • DU30 : Lawful Evil • Poe : True Neutral • Miriam : Chaotic Good • Mar : Chaotic Ewan • Binay : TRUE DARKNESS,1
Poe nalang o kaya Binay hahahaha !,0
[MENTION] ahahahaha kaya ibagsak si binay ! ? ?,0
Luh . Ang bobo pala talaga neto ni Mar Roxas,1
Poe=The Unconstitutional Pres . Binay=The Corrupt Pres . Duterte=The Unwilling Pres . Roxas=The Wishful Pres . Santiago=The Educated Pres . [HASHTAG],1
nognog pandak laki sa hirap yan si binay ????? ? samoka,1
So I just heard here in our barangay someone is into making people go for vote buying—Mar Roxas is giving away 500 pesos in 70% voters here,1
Nakakainis si Binay hahahahaha [HASHTAG],1
[MENTION] [MENTION] a slutty Nancy Binay costume won't be worse ? O.o,1
Ugh nakakairita ads ni Mar Roxas ??? ?,1
.@raggster that's the reason he decided to run YET he only attacks Mar . Not GPL not Binay . as if Mar is his only rival . How much? ?,0
Nakakainis si Mar Roxas . Wtfffffffff .,1
"ANG BANGO NG MGA REPORTS PARA KAY ROXAS . PERO PAG KAY DUTERTE , PURO NEGATIBO ! [HASHTAG]",1
binay's pity party,1
"Binay : Nognog ako , pandak ako . Roxas : Hindi ako paawa , walng drama , di ako magnanakaw .",1
"Dear Binay , wag po ninyo bastusin ang world heritage . GAGO Kayo ng mga supporters mo!! ! [LINK]",1
"Aba Mar . Utak mo rin e no , naunahan mo si Binay . Gamit pa more ? PS : Ang gwapo ni DJ don [LINK]",0
Ano susunod ? Yung inakala mong chocolate ang balat ni Binay yun pala putik .,1
"PPCRV Presidential candidate results : (PARTIAL) as of 10:30 p.m . 1 - DUTERTE- 12,263,802 2 - ROXAS-7,024,106 3 - . [LINK]",0
"Duterte 6.2 Million , Grace Poe 3.6M , Mar Roxas 3.454M as of 7:11pm",0
OA naman ni Mar . Si Binay nga may katukayo din pero hindi naman niya pinadisqualify . Di ba? ! Yung Archangel Lucifer .,1
"RT [MENTION] : Trillanes : Poor turning blind eye on Binay’s lies , corruption [LINK] | [MENTION] [HASHTAG] https…",1
43 ballers exchanged for [HASHTAG] while doing a palengke run . Secret ! ????????? ? [LINK],0
It's now a battle between Roxas-Robredo and Duterte-Marcos . Democracy vs Dictatorship . Good vs evil . PROTECT PH DEMOCRACY,0
"Poe , Binay and Roxas all have premature campaign ads on TV . Miriam ? None . Not even a single print ad . And people hate her ?",1
Puro sa line-up ni Binay mga palpak na tumatakbo . Kawawang Pilipinas,1
"Roxas is the least ePal in fairness to him unlike the worst Binay , huh ! [HASHTAG] [LINK]",1
Roxas calls for unity . With his counterparts . Against an ' abominable threat ' . Say the other three agree . But what if hands are for Binay ?,0
"So pag nanalo si Mar Roxas ngayon eleksyon matic na dinaya yon ? Ba't kailangan mandaya ? Well , hindi nman ako botante so shut'up nalang ako ? ?",1
Manuno sa punso VP Binay nanaman lagi nlng nalalait . pero ayos lang yan sanay nanaman siya . OnlyBinay [LINK],0
"' PAG IYANG PUTANGINANG MAR ROXAS NA IYAN AY NANALO , ABA'Y NAGKADAYAAN NA SA PAGBOTO [HASHTAG]",1
Puta ni binay feeling gentleman eh . Hahahaha,1
[MENTION] Binay said to the effect. . what does a lowly teacher know about running the country .,0
"It's raining in Tacloban . VP Binay to go around to meet residents , Yolanda survivors [HASHTAG]",0
ONLY Binay . One Negro Like You . Binay .,1
"Ako Hindi nata2kot maging presidente c du30 kasi hnd ako kriminal,d shabu pusher,d user,d magnanakaw bakit c Mar roxas takot na takot na?? ?",1
"half of the columns in newspaper talks foul of duterte , this is unjust",1
Daniel Padilla poses questions to Mar Roxas [LINK],0
Don't vote binay or marcos place,1
"Binay jokes : "" 'Yung 4Ps , gagawin kong 5Ps ! ' Yung panglimang P , libreng pustiso! "" Crowd laughs . [HASHTAG] [LINK]",0
"Napa? ? ako sa news abt BINAY ! 1 . Pix nya w/ "" kana "" chix 2 . Q kng pano nya sinulot ang VP position ? 3.P-NAY na raw if ever? ? #BinayTVPatrolDay??? ?",0
"RT [MENTION] : Ideal slogan for Binay : Only Binay touches my skin , who touches yours ? Lol",1
So Mr . Binay r u telling us that u're innocent about the issues ? that u're just signing those contract w/o reading it well ? [HASHTAG],0
"My opinion , Mar Roxas is obviously a traditional politician .",1
Sinagot na daw ni Binay lahat ng corruption issue . [HASHTAG] [LINK],0
"[MENTION] [MENTION] "" look at Davao "" for Duterte is no more valid than "" look at Makati "" is for Binay",0
[MENTION] [MENTION] wtf babe? ! Pinagpalit moko kay Binay ? Kapwa ko pa ? ? HAHAHAHAHA,1
Binay para sa pagbabago at kaginhawaan ng ating bansa ! [HASHTAG],0
"In a night of punch lines , VP Binay had one of his own to throw but didn't… [LINK] [HASHTAG] [HASHTAG]",0
Wow . The Ombudsman thinks Binay will not win in the May elections ! [LINK],0
"VP Binay , kung matindi ang traffic sa EDSA , bakit hindi mo inayos kahit papaano ? Eh VP ka naman ng Pilipinas ? Hindi kami tanga , Binay ! ? ?",0
"Are you afraid of a Duterte presidency ? Poe : "" I am actually worried and a little bit sad. "" [HASHTAG] CNN Philippines",0
""" I'm not throwin ' away my shot , I'm not throwin ' away my shot "" -Binay not conceding [HASHTAG]",0
[MENTION] why is the palace and DILG Sec . Mar Roxas so silent about the issue with INC? ! [HASHTAG] [HASHTAG] [HASHTAG] ??? ?,1
[MENTION] HAHAHAHAHAHA Taas kasi ng pain tolerance ni Binay kaya nakakatuwa siya .,0
Pag si Mar Roxas ang nanalo sasama talaga ako mag rally kahit hindi pa ako botante ! Gagawin lahat manalo lang ? ? [HASHTAG] ? ? [HASHTAG] ? ?,1
"As of now : [HASHTAG] [HASHTAG] [Partial & Legit] Duterte : 12,606,829 Roxas : 7,290,234 Poe : 7,142,072 Binay:4,262,064 MDS : 1,240,465",0
Bakit pangalawa na naman si Mar Roxas ? Pero okay lang malayo siya kay Duterte ??? ?,0
Voter files complaint after receipt showed Roxas instead of Duterte [LINK],0
"In a night of punch lines , VP Binay had one of his own to throw but didn't… [LINK] [HASHTAG] [HASHTAG]",0
[MENTION] yung kay Binay po [HASHTAG],0
Traffic enforcer naman trip ni Mar Roxas ????? ?,0
Grabe tong si Binay . Kumu quota sa ads ah??? ?,1
"Kung si Binay , may commercial na Nognog , Pandak , Laki sa Hirap , may mas MATINDI pa diyan . :) [HASHTAG] [LINK]",0
Iboboto ko talaga tong si binay eh nakikita ko ang future ng bansa sakanya ??? ?,0
Mar Roxas won it for me . [HASHTAG] [HASHTAG] [LINK],0
Lahat gagawin nyo disperado palibhasa ung mga binayadan nyo du30 p din ang sigaw nakakahiya ang kapal ng mukha nyo DUTERTE TILL THE END,1
Yun yung 25% sa survey ni Mar Roxas HAHAHA [LINK],0
Mar Roxas will be best for the economy - The Standard [LINK] Ituloy na natin ang pagiging Asia's Bright Spot . [HASHTAG],0
"Nice Try Roxas ? ? Wag ka nalang pumasok sa Politika mas mabuti ? ? Lord , PH VOTE DUTERTE na yan Please ? ? ? [HASHTAG] ?",1
"VP Jejomar Binay at Sen.Miriam Santiago,dadalo sa Presidential Forum ngayong araw . [HASHTAG] [HASHTAG] [LINK]",0
"Even in his ads , VP Binay was lying . No truth to Binay advertising . If in the ads he is lying , what more when President ? [HASHTAG]",1
lies lies lies mar roxas .,1
How many times I am going to convince you guys that Roxas is a greater evil than Binay . Tira nang tira kay Binay tikom naman ' pag kay Roxas .,1
[MENTION] gago hahhahaha calling the attention of jake ejercito substitute binay pls,1
No worries kung si Binay ang mananalo ! [HASHTAG],0
[MENTION] [MENTION] mura yan ni binay ano ka ba ! ?? . PUNYEYA !,1
Di ba INC si Kathryn Bernardo ? Pero yung iniendorse niya ay si Mar Roxas . Haha ! Disadvantages of being an INC cult member . ??? ?,1
""" [MENTION] : Kailangan bang apihin at laitin ang mga guro o teachers ? No to Binay kapag ganyan [HASHTAG]",1
Hows desperate u r ? MAR ROXAS kahit ano na kseng paninira sa isa . angat prin sa ratings ikaw desperadong desperado na.hahaha nkakatawa ka,1
"Nakakainis yung commercial ni binay na nognog , pandak chuchu . ? ?",1
Gonna dress up like Binay for Halloween ? ?,1
BWAHAHA ! MAR ROXAS NATION DUTERTE GRAND RALLY [HASHTAG] [HASHTAG] SA INANG BAYAN [HASHTAG] [LINK],1
"VP Binay hits Philippine team vs China in The Hague ; pushes for bilateral talks because "" PH needs China's money "" [LINK]",0
"Ilagan : Some voters said they voted for Binay , but says receipt showed vote for Roxas . [MENTION] [HASHTAG]",0
"RT [MENTION] : [MENTION] Yes ! Very happy . Minsan napapagalit ang mga kapalmuks na Marcoses , Binay clan , Estrada & GMA dynasty pahabol pat…",1
President Putin of Russia . No entourage . VS our VP and BSP President . Tangna talaga si Binay . Pabebe ? [LINK],1
Ano na naman kaya way ni Binay para ipahiya sarili niya mamaya . Dati kodigo . Baka ngayon may dala na siyang solman . ????? ?,1
[MENTION] Binay mode ? ?,0
RT [MENTION] : Abi Binay runs for Makati Mayor on [HASHTAG] now ! Check out her T-shirt ! [LINK],0
MINALIIT NIYA ANG MGA TEACHERS . YAN SI BINAY ! ONLY BINAY ONLY BINAY [HASHTAG],1
Take note ! Wala pa sa gobyerno si Grace Poe nung nabili niya ang mga ari-arian sa ibang bansa . Kaya hindi niyo . [LINK],0
LP denies being source of anti-Binay ads [LINK] [LINK],0
"Pero if I'd choose between them , I'd prefer Binay . At least kita ang output",0
NO TO MAR . NO TO BINAY . YES TO I DON'T KNOW .,0
Binay topping the survey for 2 consecutive months is scary as hell ! [HASHTAG] [HASHTAG] [HASHTAG] ??? ?,1
naging binay na yung kulay ko anobayannnn grrr,0
WTF ? MAR ROXAS PANG SECOND PARIN ? KAIRITA . DI KO TATANTANAN ANG PAG MONITOR DITO QUEEN YNANG MINION TO . (3RD),1
"If you doubt Duterte , look at Davao . "" "" Marcos Jr , look at Ilocos . "" "" Poe , you have nothing to look at . "" "" Roxas , I'm with you .",0
Desperate times call for desperate measures . Nakakahiya si Poe ! ??????? ? [HASHTAG] [HASHTAG] [HASHTAG] [LINK],1
HHAHAHAHAHAHHAHHA di talaga Bias ang ABSCBN LOL . di maka MAR ROXAS at LENI R . (diko alam partylist nila :(( ),1
Sorry to tell this but it seems Binay is becoming a nuisance candidate .,1
[MENTION] [MENTION] [MENTION] korek . Hahaha . Kasalanan na ni Binay yan .,0
"Why wait ? UNA should join 75 solons to override veto "" [MENTION] : Binay camp vows SSS pension hike if elected [LINK] """,0
Mar Roxas supporters are desperate . Lahat ng issues pinapatulan at pinapalaki .,1
(TV PATROL) as of 7:18pm DUTERTE : 7.7 Million POE : 4.4 Million ROXAS : 4.2 Million BINAY : 2.6 Million SANTIAGO : 821K SEÑERES : 11K,0
"Ang Pangulo ko ay si MAR ROXAS . I-share mo ' to sa 25 na tao within 30mins . Magkakaroon ka ng SOBRE , wag kang . [LINK]",0
Imagine a scenario where Binay wins the presidency and the Philippines becomes Republic of Corruption .,1
"Kay Binay , Gaganda ang Buhay ng Sambayanang Pilipino ! [MENTION] Many issues throw to him . In aid of election . [LINK]",0
Its Not Done Yet MAR Daang Matuwid I VOTE ROXAS I VOTE ROBREDO LABAN LENI [MENTION] [MENTION],0
Wait nag aral si Poe [HASHTAG],0
"Sana Hinack nio na lang accnt Ni BINaY , ROxas at POE. . TUtal malapit na election , dun kyo magsabi ng hinaing nio! ! [HASHTAG]",1
Mar Roxas visits vote-rich Pangasinan again | alexisbromero,0
"His pal shot dead , Binay vows some serious crimefighting ; to name Honasan anti-crime czar [LINK] [LINK]",0
[HASHTAG] nas Mar Roxas . Huhuhuhu,1
Daniel padilla does have a point tho I think the people just reacted badly because he was supporting Mar Roxas .,0
[MENTION] [MENTION] [MENTION] wow iba iba pananaw hahaa sabagay dito rin samin puro Mar Roxas-Robredo kaloka,1
[MENTION] hala di naman dahil kay binay hahahaha :/,0
[MENTION] ina nya kamo . Muka syang burat ni binay,1
If Marcos or Binay would win this election then I guess hindi pa din alam ng mga Pilipino ang worth natin . Kailan pa ? [HASHTAG] [HASHTAG],1
HAHAHAHA ! FACEPALM MAR ROXAS [LINK],1
"The P2.2B Makati carpark project was completed in 5 phases&1 design phase , spanned through the terms of Binay , Sr . to Binay , Jr as mayors .",0
"Oh , no . Binay ? Really , people ? UGH [LINK]",1
Lagi nalang nila binubully si Binay ? ? [HASHTAG],0
at di tulad nang iba marami nang nagawa . yan si binay my baby. ? [HASHTAG] [LINK],0
""" Sino ba si nognog? "" Puta hahahahahahahahaha ! Ano ba binay !",1
"Me to Roxas : Usap tayo , kingina kang ulol ka , ano na namang kaestupiduhan ito [HASHTAG] [HASHTAG]",1
"[MENTION] si Daniel Padilla daw , kay Mar Roxas",0
Liberal Party standard bearer Mar Roxas was Secretary of the Department of Transportation and Communications . [LINK],0
"It's funny how the dispute between Roxas , Binay , and Duterte never ends while Poe and Miriam sits quietly in one corner minding their own .",0
BINAY MUKA MO HINDI KA MANANALO (sana) MAHUHUKUMAN ANG MUKA MO,1
Gusto ko man manalo si Leni pero tingin ko nandun pa din ang Aquino-Roxas power kapag VP siya . Sunud-sunuran lang siya if ever [HASHTAG],0
Pakyu BINAY [HASHTAG],1
but bruh i'd choose duterte over mar roxas anyday???!! !,0
"epic fail un pagfocus kay Binay knina sa crowd , nagblend lng sa dilim nde xia makita ! [HASHTAG]",1
Mar Roxas si Duterte naman ang gusto namen iboto sa Presidente ? ? so shut up ka nalang [HASHTAG],1
